"Дата","ID Кампании","Название кампании","Кампания","Площадка","Показы","Клики","Расход до НДС","Визиты"
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__lawyer_990x140,gd.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_240x400,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_300x300,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_320x100,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_990x140,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_240x400,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_300x300,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_320x100,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_990x140,buhsoft.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_240x400,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_300x300,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_320x100,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_990x140,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_240x400,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_300x300,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_320x100,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_990x140,rnk.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_240x400,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_300x300,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_320x100,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_990x140,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_240x400,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_300x300,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_320x100,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_990x140,zarplata-online.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner,gazeta-unp.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__accountant_240x400,gazeta-unp.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__accountant_300x300,gazeta-unp.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__accountant_320x100,gazeta-unp.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__lawyer_240x400,gazeta-unp.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__lawyer_300x300,gazeta-unp.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__lawyer_320x100,gazeta-unp.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__accountant_240x400,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__accountant_300x300,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__accountant_320x100,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__accountant_990x140,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__lawyer_240x400,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__lawyer_300x300,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__lawyer_320x100,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33906_s_m_business_nbs_accounting_corporate_banner_26-2_ru__lawyer_990x140,"26-2.ru",,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__accountant_240x400,kom-dir.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__accountant_300x300,kom-dir.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__accountant_320x100,kom-dir.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__accountant_990x140,kom-dir.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__lawyer_240x400,kom-dir.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__lawyer_300x300,kom-dir.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__lawyer_320x100,kom-dir.ru,,,,0
2025-05-18,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33907_s_m_business_nbs_accounting_corporate_banner_kom-dir_ru__lawyer_990x140,kom-dir.ru,,,,0
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_network_customaudience_rus,Яндекс.Директ,,,,1
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_network_dmp_rus,Яндекс.Директ,,,,1
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_network_remarketing_rus,Яндекс.Директ,73615,406,15831.739999999998,435
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_search_general_rus,Яндекс.Директ,131,3,549.2,12
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_search_general_top_rus,Яндекс.Директ,219,13,6302.4,17
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_search_remarketing_dmp_1778_sp_rus,Яндекс.Директ,15,,,0
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_search_remarketing_dmp_1779_sp_rus,Яндекс.Директ,7,,,0
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_search_remarketing_rus,Яндекс.Директ,1,,,0
2025-05-18,1138398,Годовая кампания. Самозанятые ИП 2025,test_business_development_corporate_perform_god_rk1138398gr29457_context_network_customaudience_rus,Яндекс.Директ,139,2,,3
2025-05-18,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_corporate_perform_god_202202044048_rk443264gr2489_int_rs_rus_vkads,VK Реклама,241853,6508,24999.990310668945,0
2025-05-18,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_corporate_perform_god_202202044048_rk443264gr2489_soc_rs_rus_vkads,VK Реклама,165304,5301,15000.0,0
2025-05-18,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_corporate_perform_god_202202044048_rk443264gr2489_spec_rs_rus_vkads,VK Реклама,162284,4549,15000.0,0
